ID,Movie,Year,Time,Rating,Metascore,Profit,Description
448,Touch of Evil,1958,95,8,99,2240000,"A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town."
112,Toy Story,1995,81,8.3,95,191800000,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.
527,Toy Story 2,1999,92,7.9,88,245850000,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye."
105,Toy Story 3,2010,103,8.3,92,415000000,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home."
763,Toy Story 4,2019,100,7.7,84,434040000,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy."
963,Traffic,2000,147,7.6,86,124120000,"A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business."
831,Training Day,2001,122,7.7,69,76630000,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.
270,Trainspotting,1996,93,8.1,83,16500000,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends."
928,True Grit,2010,110,7.6,80,171240000,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.
534,True Romance,1993,119,7.9,59,12280000,"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it."
140,Tumbbad,2018,104,8.2,78,5100000,A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.
235,Udaan,2010,134,8.1,77,10000,"Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father."
749,Udta Punjab,2016,148,7.7,73,13000000,A story that revolves around drug abuse in the affluent north Indian State of Punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.
198,Umberto D.,1952,89,8.2,92,70000,An elderly man and his dog struggle to survive on his government pension in Rome.
273,Underground,1995,167,8.1,79,170000,"A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate."
178,Unforgiven,1992,130,8.2,85,101160000,"Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid."""
942,United 93,2006,111,7.6,90,31570000,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot."
103,Up,2009,96,8.3,88,293000000,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway."
139,Uri: The Surgical Strike,2019,138,8.2,73,4190000,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group."
164,V for Vendetta,2006,132,8.2,62,70510000,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman."
656,Veer-Zaara,2004,192,7.8,67,2920000,"Veer-Zaara is a saga of love, separation, courage and sacrifice. A love story that is an inspiration and will remain a legend forever."
953,Vera Drake,2004,125,7.6,83,3750000,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain--a conflict that leads to tragedy for her family.
127,Vertigo,1958,128,8.3,100,3200000,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed."
617,Vicky Donor,2012,126,7.8,77,170000,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic."
21,Vikram,2022,175,8.6,76,51000000,"A high-octane action film where a special investigator is assigned a case of serial Killings, he finds the case is not what it seems to be and leading down this path is only going to end in a war between everyone involved."
145,Vikram Vedha,2017,147,8.2,70,16200000,"Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict."
565,Vivre Sa Vie,1962,85,7.9,79,75224,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.
389,Vizontele,2001,110,8,80,968318,"Lives of residents in a small, Anatolian village change when television is introduced to them."
891,Wait Until Dark,1967,108,7.7,81,17550000,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.
823,Waking Life,2001,99,7.7,83,2890000,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.
663,Walk the Line,2005,136,7.8,72,119520000,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins."
75,WALL?úE,2008,98,8.4,95,223810000,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind."
153,Warrior,2011,140,8.2,71,13660000,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
950,Watchmen,2009,162,7.6,56,107510000,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it."
441,What Ever Happened to Baby Jane?,1962,134,8,75,4050000,A former child star torments her paraplegic sister in their decaying Hollywood mansion.
918,What We Do in the Shadows,2014,86,7.6,76,3330000,"Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts."
846,Whats Eating Gilbert Grape,1993,118,7.7,73,9170000,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.
863,When Harry Met Sally...,1989,95,7.7,76,92820000,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship."
752,When Marnie Was There,2014,103,7.7,72,770000,"Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie."
988,Where Eagles Dare,1968,158,7.6,63,21000000,"Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on."
39,Whiplash,2014,106,8.5,88,13090000,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.
531,Whisper of the Heart,1995,111,7.9,75,3500000,"A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses."
322,White Heat,1949,114,8.1,75,1900000,A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.
864,Who Framed Roger Rabbit,1988,104,7.7,83,156450000,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.
436,Whos Afraid of Virginia Woolf?,1966,131,8,75,33700000,"A bitter, aging couple, with the help of alcohol, use their young houseguests to fuel anguish and emotional pain towards each other over the course of a distressing night."
